#! FIELDS phi file.free der_phi
#! SET min_phi -pi
#! SET max_phi pi
#! SET nbins_phi  33
#! SET periodic_phi true
   -3.141592654   14.745948115  -52.208985632
   -2.951193099    6.626957382  -32.878782124
   -2.760793544    2.252578064  -13.721100953
   -2.570393989    1.109270944    0.456409924
   -2.379994435    1.942888067    6.811626853
   -2.189594880    3.204782599    5.226547711
   -1.999195325    3.615083943   -1.359993859
   -1.808795770    2.702878199   -7.717147951
   -1.618396215    1.040430972   -8.523714779
   -1.427996661    0.000000000   -1.131203975
   -1.237597106    1.053939656   12.864750808
   -1.047197551    5.018242931   28.445316991
   -0.856797996   11.641330981   39.910232321
   -0.666398442   19.734136550   43.456043007
   -0.475998887   27.658079878   38.230540914
   -0.285599332   33.846610589   25.555428120
   -0.095199777   37.096342937    7.788876117
    0.095199777   36.697214407  -12.210748210
    0.285599332   32.558035790  -30.761548672
    0.475998887   25.407052747  -42.937949512
    0.666398442   16.973552568  -43.461589978
    0.856797996    9.843783239  -29.071896617
    1.047197551    6.800238466   -1.257836337
    1.237597106    9.788634998   32.670945385
    1.427996661   18.945971036   61.655541347
    1.618396215   32.295297731   75.286050012
    1.808795770   46.307377326   68.323958716
    1.999195325   57.131505246   42.732917254
    2.189594880   61.913918958    6.530734338
    2.379994435   59.641550559  -29.604205983
    2.570393989   51.261401474  -56.342824346
    2.760793544   39.131057201  -68.556580080
    2.951193099   26.116222720  -65.956708451
