#! FIELDS phi file.free der_phi
#! SET min_phi -pi
#! SET max_phi pi
#! SET nbins_phi  33
#! SET periodic_phi true
   -3.141592654   14.127666909  -52.053343839
   -2.951193099    6.030377168  -32.880224571
   -2.760793544    1.631172492  -13.981625431
   -2.570393989    0.440417213    0.262243454
   -2.379994435    1.281317916    7.101803393
   -2.189594880    2.658082698    6.094904556
   -1.999195325    3.265778337   -0.252137872
   -1.808795770    2.548860588   -6.855729443
   -1.618396215    1.006285446   -8.159081988
   -1.427996661    0.000000000   -1.121617507
   -1.237597106    1.051981333   12.860431362
   -1.047197551    5.036890048   28.659637797
   -0.856797996   11.722475013   40.304225995
   -0.666398442   19.889898047   43.777781439
   -0.475998887   27.847138263   38.199588566
   -0.285599332   33.987370392   25.051022932
   -0.095199777   37.108149773    6.950121861
    0.095199777   36.547119176  -13.037481250
    0.285599332   32.281326155  -31.241687965
    0.475998887   25.081236103  -43.006830906
    0.666398442   16.655392036  -43.405165338
    0.856797996    9.517946957  -29.296132063
    1.047197551    6.392866874   -1.899384581
    1.237597106    9.244840112   31.949306416
    1.427996661   18.306521126   61.442774874
    1.618396215   31.696362111   75.906365314
    1.808795770   45.888973815   69.476367775
    1.999195325   56.925422947   43.652903439
    2.189594880   61.808306246    6.583026289
    2.379994435   59.459555147  -30.426195036
    2.570393989   50.886879488  -57.446314613
    2.760793544   38.577428735  -69.276675320
    2.951193099   25.485664228  -66.081718894
