#! FIELDS phi file.free der_phi
#! SET min_phi -pi
#! SET max_phi pi
#! SET nbins_phi  33
#! SET periodic_phi true
   -3.141592654   14.320122944  -51.937454269
   -2.951193099    6.249941163  -32.719376069
   -2.760793544    1.880334593  -13.843682766
   -2.570393989    0.707070977    0.297589952
   -2.379994435    1.540168725    6.981852702
   -2.189594880    2.879097525    5.826120432
   -1.999195325    3.426209870   -0.604047861
   -1.808795770    2.641847359   -7.195832328
   -1.618396215    1.042119212   -8.408027818
   -1.427996661    0.000000000   -1.246656016
   -1.237597106    1.038880388   12.843531901
   -1.047197551    5.027168891   28.704450364
   -0.856797996   11.723025573   40.360982967
   -0.666398442   19.899609188   43.815376934
   -0.475998887   27.861644169   38.215664232
   -0.285599332   34.004229013   25.065765620
   -0.095199777   37.129509769    6.988007215
    0.095199777   36.578767472  -12.965312951
    0.285599332   32.329602365  -31.140049347
    0.475998887   25.150899832  -42.883884800
    0.666398442   16.750590036  -43.256925958
    0.856797996    9.644802506  -29.108222269
    1.047197551    6.559793240   -1.666451223
    1.237597106    9.458569254   32.201792625
    1.427996661   18.565750367   61.658387640
    1.618396215   31.988037017   76.024509457
    1.808795770   46.191025436   69.467169372
    1.999195325   57.214599672   43.534351910
    2.189594880   62.068469740    6.407873029
    2.379994435   59.685633806  -30.598975105
    2.570393989   51.083861201  -57.571939336
    2.760793544   38.757094118  -69.328273725
    2.951193099   25.663544019  -66.046577924
