   3.9470855209   -0.4425834511    1.6466998396
   5.2815431748    1.4426618841   -0.1719535084
   4.6150214891    2.1950093412   -0.1719535084
   3.9470855209   -0.4425834511   -1.9906068563
   2.2402726856   -0.3760418881    1.9348265510
   1.7152726856    0.5332847859   -1.9838267969
   2.2402726856   -0.3760418881   -2.2651734490
   2.1866293365   -1.7005625880    1.8358916466
   3.2366293365   -1.7005625880    1.5545449946
   2.7116293365   -2.6098892620    1.5545449946
   3.2366293365   -1.7005625880   -2.0827617013
   2.7116293365   -2.6098892620   -2.0827617013
   2.1866293365   -1.7005625880   -2.3641083534
   0.9733211038   -2.1934944270    1.8713586165
   0.4483211038   -3.1028211010    1.5900119644
   1.4983211038   -3.1028211010    1.5900119644
   0.7144997467   -3.9936365062    0.8213586165
   1.7288170079   -3.8477997008    0.8213586165
   0.2286508410   -4.1570285367   -0.2286413835
   1.2264481323   -4.2781830626   -0.2286413835
   2.1662570719   -3.9217605454   -0.2286413835
   0.7144997467   -3.9936365062   -1.2786413835
   1.7288170079   -3.8477997008   -1.2786413835
  -0.0766788962   -2.1934944270   -2.0472947314
   0.4483211038   -3.1028211010   -2.0472947314
   1.4983211038   -3.1028211010   -2.0472947314
   0.9733211038   -2.1934944270   -2.3286413835
   0.1900416715   -1.1069377328    2.0029370565
   1.2400416715   -1.1069377328    1.7215904044
  -0.3349583285   -0.1976110588    1.7215904044
  -0.3349583285   -2.0162644067    1.7215904044
  -0.3349583285   -0.1976110588   -1.9157162915
  -0.3349583285   -2.0162644067   -1.9157162915
   0.1900416715   -1.1069377328   -2.1970629435
   0.9236313254    0.0337579455    2.0459158862
  -0.1263686746    0.0337579455    1.7645692341
   1.4486313254   -0.8755687285    1.7645692341
   1.4486313254    0.9430846195   -1.8727374618
  -0.1263686746    0.0337579455   -1.8727374618
   0.9236313254    0.0337579455   -2.1540841138
   0.3420791914    1.3357799860    2.1822192547
   1.3920791914    1.3357799860    1.9008726027
  -0.1829208086    2.2451066600    1.9008726027
  -0.1829208086    0.4264533120    1.9008726027
   1.3920791914    1.3357799860   -1.7364340932
  -0.1829208086    2.2451066600   -1.7364340932
   0.3420791914    1.3357799860   -2.0177807453
   0.9460903650    2.3739032258    2.0858959218
   1.9260903650    2.3739032258    1.8233057132
   1.4360903650    3.2226081215    1.8233057132
   0.4560903650    3.2226081215    1.8233057132
   2.3193237327    3.3716156683    1.1058959218
   1.4706188370    3.9882358687    1.1058959218
   0.4215618931    3.9882358687    1.1058959218
   2.6435001565    3.3539032258    0.1258959218
   1.9260903650    4.0713130172    0.1258959218
   0.9460903650    4.3339032258    0.1258959218
   2.3193237327    3.3716156683   -0.8541040782
   1.4706188370    3.9882358687   -0.8541040782
   0.4215618931    3.9882358687   -0.8541040782
   1.9260903650    2.3739032258   -1.5715138696
   1.4360903650    3.2226081215   -1.5715138696
   0.4560903650    3.2226081215   -1.5715138696
   0.9460903650    2.3739032258   -1.8341040782
  -1.0492492494    1.2704864064    2.2614689592
  -0.5242492494    2.1798130804    1.9801223071
  -0.5242492494    0.3611597324    1.9801223071
  -0.5242492494    2.1798130804   -1.6571843888
  -2.0992492494    1.2704864064   -1.6571843888
  -0.5242492494    0.3611597324   -1.6571843888
  -1.0492492494    1.2704864064   -1.9385310408
  -1.8232609570    0.1149721905    2.2197102028
  -0.7732609570    0.1149721905    1.9383635507
  -2.3482609570   -0.7943544835    1.9383635507
  -0.7732609570    0.1149721905   -1.6989431452
  -2.3482609570    1.0242988645   -1.6989431452
  -1.8232609570    0.1149721905   -1.9802897972
  -3.0178696147    0.1732829710    2.1572113954
  -3.5078696147    1.0219878667    1.8946211868
  -3.9978696147    0.1732829710    1.8946211868
  -3.5078696147   -0.6754219247    1.8946211868
  -4.3911029823    1.1709954135    1.1772113954
  -4.7152794061    0.1732829710    1.1772113954
  -4.3911029823   -0.8244294715    1.1772113954
  -3.9978696147    1.8706927624    0.1972113954
  -4.7152794061    1.1532829710    0.1972113954
  -4.9778696147    0.1732829710    0.1972113954
  -4.7152794061   -0.8067170290    0.1972113954
  -3.9978696147   -1.5241268204    0.1972113954
  -4.3911029823    1.1709954135   -0.7827886046
  -4.7152794061    0.1732829710   -0.7827886046
  -4.3911029823   -0.8244294715   -0.7827886046
  -3.5078696147    1.0219878667   -1.5001983960
  -3.9978696147    0.1732829710   -1.5001983960
  -3.5078696147   -0.6754219247   -1.5001983960
  -3.0178696147    0.1732829710   -1.7627886046
  -1.1763372288   -1.0877520172    2.0874177756
  -0.6513372288   -1.9970786912    1.8060711235
  -0.6513372288   -0.1784253433   -1.8312355724
  -0.6513372288   -1.9970786912   -1.8312355724
  -1.1763372288   -1.0877520172   -2.1125822244
  -0.9293405728   -2.3043218676    1.7619457038
  -2.2381619299   -4.1044639468    0.9932923558
  -4.0183183894   -2.8068847626   -0.0567076442
  -3.5512131439   -3.6968794499   -0.0567076442
  -2.7240108356   -4.2678559773   -0.0567076442
  -0.9293405728   -2.3043218676   -1.8753609921
  -1.4543405728   -3.2136485416   -1.8753609921
  -0.7508169127    2.5189249557    2.1221375306
  -1.2758169127    3.4282516297    2.1221375306
  -2.0596382698    4.3190670349    1.3534841826
  -2.5454871755    4.4824590654    0.3034841826
  -3.3726894838    3.9114825380    0.3034841826
  -3.8397947293    2.0163620607    0.3034841826
  -2.0596382698    4.3190670349   -0.7465158174
  -0.7508169127    2.5189249557   -1.5151691653
  -1.2758169127    3.4282516297   -1.5151691653
   5.2796511058   -0.1668132791    1.0850958171
   4.5973197437   -1.1059618296    1.0850958171
   5.8899468293   -0.1668132791    0.2450958171
   5.5161385017    0.8602166602    0.2450958171
   4.5696225899   -1.7403144348    0.2450958171
   5.5161385017   -1.1938432183    0.2450958171
   5.8899468293   -0.1668132791   -0.7932012840
   5.5161385017    0.8602166602   -0.7932012840
   5.5161385017   -1.1938432183   -0.7932012840
   5.2796511058   -0.1668132791   -1.6332012840
   4.5973197437   -1.1059618296   -1.6332012840
   4.6028036693    2.1884301475   -0.4789666915
   3.6562877575    2.7349013640   -0.4789666915
   4.9766119969    1.1614002082   -1.5172637926
   4.6028036693    2.1884301475   -1.5172637926
   3.6562877575    2.7349013640   -1.5172637926
   2.5799495759    2.5451139022   -1.5172637926
   1.8774197218    1.7078714247   -1.5172637926
   4.3663162734    1.1614002082   -2.3572637926
   3.6839849113    2.1005487588   -2.3572637926
   2.5799495759    1.7418259330   -2.3572637926
   2.5799495759    0.5809744835   -2.3572637926
   3.6839849113    0.2222516577   -2.3572637926
   3.3788370495    1.1614002082   -2.6781152420
   3.4854169700    1.0261355032    2.4300222800
   4.4728961939    1.0261355032    2.1091708305
   3.7905648318    1.9652840537    2.1091708305
   2.6865294964    1.6065612279    2.1091708305
   2.6865294964    0.4457097785    2.1091708305
   3.7905648318    0.0869869526    2.1091708305
   5.0831919174    1.0261355032    1.2691708305
   4.7093835898    2.0531654424    1.2691708305
   3.7628676780    2.5996366589    1.2691708305
   2.6865294964    2.4098491972    1.2691708305
   3.7628676780    2.5996366589    0.2308737294
   4.0592031481   -2.2960517265    0.9951858066
   3.3768717860   -3.2352002771    0.9951858066
   4.6694988716   -2.2960517265    0.1551858066
   3.3491746322   -3.8695528823    0.1551858066
   4.2956905440   -3.3230816658    0.1551858066
   4.6694988716   -2.2960517265   -0.8831112945
   3.3491746322   -3.8695528823   -0.8831112945
   4.2956905440   -3.3230816658   -0.8831112945
   4.0592031481   -2.2960517265   -1.7231112945
   3.3768717860   -3.2352002771   -1.7231112945
  -0.3205063076   -3.1406428616    1.1978900030
  -1.0028376697   -4.0797914121    1.1978900030
  -2.1068730052   -4.5243565555    0.3578900030
  -1.0305348236   -4.7141440173    0.3578900030
