#! FIELDS phi psi metad.bias der_phi der_psi
#! SET min_phi -pi
#! SET max_phi pi
#! SET nbins_phi  100
#! SET periodic_phi true
#! SET min_psi -pi
#! SET max_psi pi
#! SET nbins_psi  100
#! SET periodic_psi true
    1.759291886   -3.141592654  114.936235355  -39.050392617    4.439335595
    1.822123739   -3.141592654  112.601619719  -35.419344497    3.512882174
    1.884955592   -3.141592654  110.528992025  -30.538587521    2.607024212
    1.947787445   -3.141592654  108.794340753  -24.439945392    1.775120581
    2.010619298   -3.141592654  107.479268623  -17.491816561    0.943700157
    2.073451151   -3.141592654  106.614481071   -9.815553658    0.141865247
    2.136283004   -3.141592654  106.247270390   -1.673299811   -0.724288964
    2.199114858   -3.141592654  106.400250197    6.711881206   -1.580296556
    2.261946711   -3.141592654  107.093285636   15.064292485   -2.482461842
    2.324778564   -3.141592654  108.293709636   23.159146072   -3.455242784
    2.387610417   -3.141592654  109.990954388   30.877220313   -4.450567529
    2.450442270   -3.141592654  112.153501232   37.880699660   -5.456274300
    2.513274123   -3.141592654  114.735324571   44.085355599   -6.526954492
    2.576105976   -3.141592654  117.677237358   49.325290885   -7.609111015
    2.638937829   -3.141592654  120.914464177   53.476291358   -8.693723089
    2.701769682   -3.141592654  124.376279156   56.531378430   -9.755553761
    2.764601535   -3.141592654  127.980400126   58.328324736  -10.778069455
    2.827433388   -3.141592654  131.653289911   58.914202649  -11.775594738
    2.890265241   -3.141592654  135.346273513   58.322360619  -12.706886954
    2.953097094   -3.141592654  138.949201256   56.634932094  -13.583713399
    3.015928947   -3.141592654  142.426378635   53.863139812  -14.343127326
    3.078760801   -3.141592654  145.697516003   50.139759971  -15.014574101

   -3.141592654   -3.078760801  147.723480964   45.417986341  -17.847830123
   -3.078760801   -3.078760801  150.440232853   40.501823149  -18.334831037
   -3.015928947   -3.078760801  152.830022449   35.157429302  -18.702108848
   -2.953097094   -3.078760801  154.879785722   29.577492175  -18.977672022
   -2.890265241   -3.078760801  156.570413214   23.854407964  -19.158162807
   -2.827433388   -3.078760801  157.914267894   18.221001877  -19.247070287
   -2.764601535   -3.078760801  158.902358082   12.800846719  -19.262856097
   -2.701769682   -3.078760801  159.559700526    7.779293989  -19.227914725
   -2.638937829   -3.078760801  159.922782612    3.202710016  -19.147180362
   -2.576105976   -3.078760801  160.006545512   -0.847358655  -19.034558867
   -2.513274123   -3.078760801  159.864245426   -4.234452120  -18.938451718
   -2.450442270   -3.078760801  159.525328465   -7.011824532  -18.825598886
   -2.387610417   -3.078760801  159.039022238   -9.082583238  -18.739529916
   -2.324778564   -3.078760801  158.438965605  -10.500351450  -18.700657081
   -2.261946711   -3.078760801  157.775793810  -11.299215750  -18.702547340
   -2.199114858   -3.078760801  157.071439116  -11.624713108  -18.786536391
   -2.136283004   -3.078760801  156.353403403  -11.551691916  -18.980150841
   -2.073451151   -3.078760801  155.658101039  -11.105621713  -19.280496228
   -2.010619298   -3.078760801  154.987269734  -10.505214173  -19.676079091
   -1.947787445   -3.078760801  154.362157540   -9.836935934  -20.194104663
   -1.884955592   -3.078760801  153.758745549   -9.228856218  -20.841987842
   -1.822123739   -3.078760801  153.197986916   -8.880188104  -21.614111036
   -1.759291886   -3.078760801  152.648485444   -8.824045760  -22.507508622
   -1.696460033   -3.078760801  152.072848921   -9.170685502  -23.500960586
   -1.633628180   -3.078760801  151.459233911  -10.016941667  -24.595665562
   -1.570796327   -3.078760801  150.780527197  -11.445607844  -25.777704974
   -1.507964474   -3.078760801  149.985972750  -13.474657254  -27.019225237
   -1.445132621   -3.078760801  149.050756800  -16.049509212  -28.301712473
   -1.382300768   -3.078760801  147.938030524  -19.184589542  -29.600226873
   -1.319468915   -3.078760801  146.605871529  -22.781464646  -30.854671509
   -1.256637061   -3.078760801  145.035351510  -26.706349674  -32.049626522
   -1.193805208   -3.078760801  143.214032221  -30.847056176  -33.107298362
   -1.130973355   -3.078760801  141.121622438  -35.067855186  -34.036622464
   -1.068141502   -3.078760801  138.780998274  -39.228356401  -34.780815528
   -1.005309649   -3.078760801  136.184028241  -43.197600809  -35.301673413
   -0.942477796   -3.078760801  133.347296303  -46.728305586  -35.590085212
   -0.879645943   -3.078760801  130.308050849  -49.714212042  -35.601078519
   -0.816814090   -3.078760801  127.098394221  -52.081082457  -35.334748657
   -0.753982237   -3.078760801  123.781243652  -53.543242484  -34.764321931
   -0.691150384   -3.078760801  120.377897167  -54.144261556  -33.861038538
   -0.628318531   -3.078760801  116.983248910  -53.734253113  -32.658893860
   -0.565486678   -3.078760801  113.652405782  -52.325034752  -31.114000371
   -0.502654825   -3.078760801  110.441361947  -49.821885008  -29.271749615
   -0.439822972   -3.078760801  107.425572872  -46.225004701  -27.140170678
   -0.376991118   -3.078760801  104.666950899  -41.634051791  -24.739066925
   -0.314159265   -3.078760801  102.236941869  -36.056475693  -22.095453672
   -0.251327412   -3.078760801  100.187615890  -29.544524957  -19.240737126
   -0.188495559   -3.078760801   98.558106342  -22.247159687  -16.233159555
   -0.125663706   -3.078760801   97.401145807  -14.371784200  -13.068909118
   -0.062831853   -3.078760801   96.743131245   -6.103216307   -9.823254633
    0.000000000   -3.078760801   96.603689883    2.361753287   -6.555674326
    0.062831853   -3.078760801   97.011421994   10.877022965   -3.316172452
    0.125663706   -3.078760801   97.946362542   19.165495826   -0.175831161
    0.188495559   -3.078760801   99.392271347   26.992426552    2.860692899
    0.251327412   -3.078760801  101.295675028   34.182808012    5.660989274
    0.314159265   -3.078760801  103.628915079   40.464241735    8.267401246
    0.376991118   -3.078760801  106.322086637   45.563809139   10.599474009
    0.439822972   -3.078760801  109.294088247   49.359342662   12.647977369
    0.502654825   -3.078760801  112.454836504   51.717696175   14.357210455
    0.565486678   -3.078760801  115.720110174   52.490407661   15.770214371
    0.628318531   -3.078760801  118.990290487   51.684748915   16.823703016
    0.691150384   -3.078760801  122.164929074   49.225342948   17.536001129
    0.753982237   -3.078760801  125.129398221   45.314919423   17.917289228
    0.816814090   -3.078760801  127.803568170   39.956240451   17.980613676
    0.879645943   -3.078760801  130.109374174   33.367956780   17.756859512
    0.942477796   -3.078760801  131.965039747   25.808044088   17.273553992
    1.005309649   -3.078760801  133.331549727   17.451817857   16.581417999
    1.068141502   -3.078760801  134.148213031    8.708964216   15.695345228
    1.130973355   -3.078760801  134.408854998   -0.190452555   14.657960985
    1.193805208   -3.078760801  134.132064320   -8.894762279   13.534478074
    1.256637061   -3.078760801  133.313519589  -17.144203279   12.322235034
    1.319468915   -3.078760801  131.997807846  -24.555535953   11.064942241
    1.382300768   -3.078760801  130.253070910  -30.993296795    9.825462360
    1.445132621   -3.078760801  128.144561072  -36.180164615    8.593468509
    1.507964474   -3.078760801  125.750246549  -39.981578810    7.403617884
    1.570796327   -3.078760801  123.164417393  -42.311349664    6.243889504
    1.633628180   -3.078760801  120.470189985  -43.132848807    5.157695964
    1.696460033   -3.078760801  117.783437328  -42.320438548    4.135642622
    1.759291886   -3.078760801  115.194170256  -40.049725159    3.176410014
    1.822123739   -3.078760801  112.801121383  -36.405546322    2.244626852
    1.884955592   -3.078760801  110.659852507  -31.457625394    1.367242118
    1.947787445   -3.078760801  108.873950078  -25.382873046    0.509310168
    2.010619298   -3.078760801  107.497556799  -18.371052564   -0.350686374
    2.073451151   -3.078760801  106.567075057  -10.711270017   -1.195659678
    2.136283004   -3.078760801  106.141398633   -2.624499164   -2.061178837
    2.199114858   -3.078760801  106.242822246    5.737287695   -3.012095285
    2.261946711   -3.078760801  106.872595266   14.044093354   -3.970649532
    2.324778564   -3.078760801  108.008493661   22.103316436   -4.976122336
    2.387610417   -3.078760801  109.644586995   29.783755828   -6.035305000
    2.450442270   -3.078760801  111.738335458   36.788173534   -7.132929142
    2.513274123   -3.078760801  114.250637040   42.955633319   -8.258294981
    2.576105976   -3.078760801  117.123397728   48.207204672   -9.409174376
    2.638937829   -3.078760801  120.293544605   52.406596003  -10.547990732
    2.701769682   -3.078760801  123.696479933   55.534760208  -11.685916939
    2.764601535   -3.078760801  127.244107632   57.354382017  -12.777953358
    2.827433388   -3.078760801  130.856891502   58.040665255  -13.843088963
    2.890265241   -3.078760801  134.489520134   57.538045777  -14.828336784
    2.953097094   -3.078760801  138.057647945   55.972870981  -15.725211823
    3.015928947   -3.078760801  141.490217125   53.285772350  -16.540529936
    3.078760801   -3.078760801  144.732033381   49.720209565  -17.243876759

   -3.141592654   -3.015928947  146.612681585   45.042245736  -19.898445742
   -3.078760801   -3.015928947  149.315319482   40.235396726  -20.410800458
   -3.015928947   -3.015928947  151.693303878   34.998525569  -20.776076247
   -2.953097094   -3.015928947  153.727827025   29.482307328  -21.051336224
   -2.890265241   -3.015928947  155.422171712   23.847347954  -21.218089211
   -2.827433388   -3.015928947  156.764309444   18.273352425  -21.311503962
   -2.764601535   -3.015928947  157.758508398   12.901792791  -21.305002600
   -2.701769682   -3.015928947  158.421188596    7.910874711  -21.244828637
   -2.638937829   -3.015928947  158.787641378    3.323200746  -21.125469673
   -2.576105976   -3.015928947  158.888491383   -0.711954235  -20.996446920
   -2.513274123   -3.015928947  158.748989496   -4.139761138  -20.858519133
   -2.450442270   -3.015928947  158.420046003   -6.932994005  -20.711997713
   -2.387610417   -3.015928947  157.934885427   -9.086675502  -20.582852033
   -2.324778564   -3.015928947  157.342109565  -10.559563448  -20.483238082
   -2.261946711   -3.015928947  156.671013646  -11.439166057  -20.449594473
   -2.199114858   -3.015928947  155.951811016  -11.863051021  -20.501814566
   -2.136283004   -3.015928947  155.215297791  -11.909969157  -20.645857737
   -2.073451151   -3.015928947  154.494116038  -11.599902868  -20.880005659
   -2.010619298   -3.015928947  153.791810501  -11.088781605  -21.246158003
   -1.947787445   -3.015928947  153.119933198  -10.543158125  -21.722798883
   -1.884955592   -3.015928947  152.471745207  -10.122671798  -22.328361912
   -1.822123739   -3.015928947  151.851412925   -9.863527252  -23.065768192
   -1.759291886   -3.015928947  151.226205501   -9.925239162  -23.903576400
   -1.696460033   -3.015928947  150.576926757  -10.392191383  -24.842343713
   -1.633628180   -3.015928947  149.884720243  -11.331624207  -25.906042820
   -1.570796327   -3.015928947  149.119139811  -12.833547079  -27.044289147
   -1.507964474   -3.015928947  148.239864107  -14.888458909  -28.230567647
   -1.445132621   -3.015928947  147.213637220  -17.499690108  -29.444925055
   -1.382300768   -3.015928947  146.007831992  -20.579324006  -30.658370529
   -1.319468915   -3.015928947  144.592805853  -24.130324912  -31.818519948
   -1.256637061   -3.015928947  142.937459478  -27.951191296  -32.900039947
   -1.193805208   -3.015928947  141.040082791  -31.934957134  -33.861821262
   -1.130973355   -3.015928947  138.889433345  -35.958981846  -34.648918165
   -1.068141502   -3.015928947  136.495185795  -39.924074332  -35.243839028
   -1.005309649   -3.015928947  133.858277556  -43.613101356  -35.604747513
   -0.942477796   -3.015928947  130.999884164  -46.857781056  -35.695653892
   -0.879645943   -3.015928947  127.965237102  -49.536913562  -35.534653010
   -0.816814090   -3.015928947  124.783390277  -51.564553409  -35.057297909
   -0.753982237   -3.015928947  121.506210799  -52.704268315  -34.283934873
   -0.691150384   -3.015928947  118.170745323  -52.950610778  -33.170210933
   -0.628318531   -3.015928947  114.861897756  -52.210961615  -31.746691938
   -0.565486678   -3.015928947  111.633076895  -50.439786595  -29.987562943
   -0.502654825   -3.015928947  108.554665077  -47.607134031  -27.938934303
   -0.439822972   -3.015928947  105.679464103  -43.767021206  -25.599105174
   -0.376991118   -3.015928947  103.088121464  -38.892703707  -23.036566176
   -0.314159265   -3.015928947  100.840980678  -33.074259795  -20.227608505
   -0.251327412   -3.015928947   98.986312921  -26.356895307  -17.210025289
   -0.188495559   -3.015928947   97.556010301  -18.950266420  -14.099496412
   -0.125663706   -3.015928947   96.615802626  -10.974149408  -10.905487467
   -0.062831853   -3.015928947   96.174190807   -2.628999442   -7.634710246
    0.000000000   -3.015928947   96.260491562    5.808113879   -4.381211207
    0.062831853   -3.015928947   96.880254203   14.224375117   -1.187023370
    0.125663706   -3.015928947   98.028493999   22.382987645    1.896153689
    0.188495559   -3.015928947   99.669012119   30.034096185    4.799696475
    0.251327412   -3.015928947  101.751894634   36.984620825    7.479856387
    0.314159265   -3.015928947  104.254706455   42.972583940    9.911268467
    0.376991118   -3.015928947  107.097321109   47.782470355   12.050629876
    0.439822972   -3.015928947  110.200099618   51.251863220   13.891673720
    0.502654825   -3.015928947  113.474976242   53.245785814   15.403652957
    0.565486678   -3.015928947  116.822892283   53.706308813   16.573684498
    0.628318531   -3.015928947  120.157080256   52.502015747   17.403873868
    0.691150384   -3.015928947  123.373344724   49.713406981   17.898755186
    0.753982237   -3.015928947  126.359535449   45.439395497   18.084866306
    0.816814090   -3.015928947  129.033469699   39.785091543   17.954580068
    0.879645943   -3.015928947  131.313290460   32.911195706   17.549022889
    0.942477796   -3.015928947  133.142586954   25.098123012   16.907956169
    1.005309649   -3.015928947  134.448290836   16.544974752   16.064188814
    1.068141502   -3.015928947  135.207520293    7.610942085   15.058286060
    1.130973355   -3.015928947  135.400575015   -1.368025634   13.942312192
    1.193805208   -3.015928947  135.038639537  -10.178672181   12.712952661
    1.256637061   -3.015928947  134.135472875  -18.478549042   11.450707423
    1.319468915   -3.015928947  132.740369022  -25.929165518   10.154396631
    1.382300768   -3.015928947  130.906037435  -32.358047067    8.875495328
    1.445132621   -3.015928947  128.712359767  -37.504104918    7.624303419
    1.507964474   -3.015928947  126.235695082  -41.287441816    6.419631035
    1.570796327   -3.015928947  123.566580141  -43.548404762    5.253333465
    1.633628180   -3.015928947  120.798119160  -44.290694862    4.156291807
    1.696460033   -3.015928947  118.038395025  -43.428464381    3.142496962
    1.759291886   -3.015928947  115.382395180  -41.122398787    2.168283935
    1.822123739   -3.015928947  112.921317149  -37.430523724    1.229569170
    1.884955592   -3.015928947  110.717710978  -32.420025355    0.365187114
    1.947787445   -3.015928947  108.868977234  -26.345959890   -0.528344247
    2.010619298   -3.015928947  107.417698249  -19.321340296   -1.401635118
    2.073451151   -3.015928947  106.435440204  -11.694676149   -2.305727939
    2.136283004   -3.015928947  105.953217136   -3.610403466   -3.224730590
    2.199114858   -3.015928947  105.998805672    4.723938072   -4.219853179
    2.261946711   -3.015928947  106.555160532   13.017651562   -5.249519520
    2.324778564   -3.015928947  107.626381906   21.043502392   -6.302131560
    2.387610417   -3.015928947  109.195056851   28.688876560   -7.436761911
    2.450442270   -3.015928947  111.222715426   35.673676936   -8.619734710
    2.513274123   -3.015928947  113.661032564   41.858441965   -9.818952070
    2.576105976   -3.015928947  116.466158228   47.118535508  -11.007706019
    2.638937829   -3.015928947  119.572248013   51.336523661  -12.215880093
    2.701769682   -3.015928947  122.905628516   54.483257348  -13.427939233
    2.764601535   -3.015928947  126.393854471   56.404964179  -14.604156241
    2.827433388   -3.015928947  129.957203634   57.161138270  -15.710507443
    2.890265241   -3.015928947  133.527509666   56.779474150  -16.738239657
    2.953097094   -3.015928947  137.048468457   55.272080894  -17.675259662
    3.015928947   -3.015928947  140.443051005   52.725066418  -18.530337270
    3.078760801   -3.015928947  143.652146896   49.244991676  -19.277392735

   -3.141592654   -2.953097094  145.465696678   44.688864087  -21.525993014
   -3.078760801   -2.953097094  148.147994347   39.985731808  -22.049556694
   -3.015928947   -2.953097094  150.514815525   34.845700021  -22.434533612
   -2.953097094   -2.953097094  152.542237002   29.418899739  -22.702835968
   -2.890265241   -2.953097094  154.229303931   23.837201510  -22.861931526
   -2.827433388   -2.953097094  155.573743854   18.317140684  -22.947480022
   -2.764601535   -2.953097094  156.580536873   13.025875243  -22.959310132
   -2.701769682   -2.953097094  157.256077315    8.070199120  -22.885143082
   -2.638937829   -2.953097094  157.629538584    3.511199729  -22.765438009
   -2.576105976   -2.953097094  157.739074016   -0.539584052  -22.626064274
   -2.513274123   -2.953097094  157.612473648   -3.981042739  -22.456907012
   -2.450442270   -2.953097094  157.298739772   -6.778015811  -22.307417123
   -2.387610417   -2.953097094  156.830120364   -8.947860613  -22.144197062
   -2.324778564   -2.953097094  156.236471648  -10.501855466  -22.025968301
   -2.261946711   -2.953097094  155.560274631  -11.486694702  -21.997522444
   -2.199114858   -2.953097094  154.833358739  -12.033779040  -22.040825498
   -2.136283004   -2.953097094  154.090700866  -12.140795943  -22.162152905
   -2.073451151   -2.953097094  153.343125992  -11.956089413  -22.382277967
   -2.010619298   -2.953097094  152.615778128  -11.586317835  -22.699659346
   -1.947787445   -2.953097094  151.903477311  -11.195042225  -23.156495952
   -1.884955592   -2.953097094  151.219974718  -10.880127753  -23.735903035
   -1.822123739   -2.953097094  150.536372348  -10.754914331  -24.431974905
   -1.759291886   -2.953097094  149.852463951  -10.945741291  -25.223264243
   -1.696460033   -2.953097094  149.136579424  -11.533774618  -26.137752098
   -1.633628180   -2.953097094  148.365661484  -12.598756913  -27.136260397
   -1.570796327   -2.953097094  147.510069762  -14.153353098  -28.219791492
   -1.507964474   -2.953097094  146.543481951  -16.273573806  -29.333243443
   -1.445132621   -2.953097094  145.436252879  -18.926856335  -30.467385169
   -1.382300768   -2.953097094  144.136761835  -21.970150349  -31.583766711
   -1.319468915   -2.953097094  142.635071787  -25.456522255  -32.637683786
   -1.256637061   -2.953097094  140.905546765  -29.169413190  -33.585419114
   -1.193805208   -2.953097094  138.937171115  -33.019859499  -34.416211696
   -1.130973355   -2.953097094  136.721139028  -36.849880417  -35.063118979
   -1.068141502   -2.953097094  134.269588737  -40.565014979  -35.485355287
   -1.005309649   -2.953097094  131.600805097  -43.995409267  -35.672699417
   -0.942477796   -2.953097094  128.727088353  -46.938686909  -35.574375569
   -0.879645943   -2.953097094  125.698697333  -49.330126511  -35.208083827
   -0.816814090   -2.953097094  122.541007550  -50.993839784  -34.534847953
   -0.753982237   -2.953097094  119.303690547  -51.800358231  -33.550530618
   -0.691150384   -2.953097094  116.042953150  -51.699210152  -32.236757136
   -0.628318531   -2.953097094  112.823100570  -50.579041297  -30.589080631
   -0.565486678   -2.953097094  109.713492475  -48.469098435  -28.657068695
   -0.502654825   -2.953097094  106.764144933  -45.322333433  -26.400741384
   -0.439822972   -2.953097094  104.042942898  -41.202348797  -23.921289871
   -0.376991118   -2.953097094  101.627215945  -36.047195734  -21.179350902
   -0.314159265   -2.953097094   99.569748637  -29.953069727  -18.231878290
   -0.251327412   -2.953097094   97.893832889  -23.108655073  -15.121714895
   -0.188495559   -2.953097094   96.680488398  -15.609037976  -11.934146901
   -0.125663706   -2.953097094   95.944937361   -7.548942614   -8.697118042
   -0.062831853   -2.953097094   95.719160734    0.810240615   -5.485738960
    0.000000000   -2.953097094   96.022455397    9.231597373   -2.262667277
    0.062831853   -2.953097094   96.862760393   17.559166033    0.884833989
    0.125663706   -2.953097094   98.211138969   25.549194917    3.856824887
    0.188495559   -2.953097094  100.040874996   32.990068382    6.623639095
    0.251327412   -2.953097094  102.305034057   39.666075456    9.160214645
    0.314159265   -2.953097094  104.967696629   45.373521970   11.397990410
    0.376991118   -2.953097094  107.949623210   49.844936221   13.358450110
    0.439822972   -2.953097094  111.172267391   52.960184011   14.988314129
    0.502654825   -2.953097094  114.548037031   54.592331785   16.295008264
    0.565486678   -2.953097094  117.966070276   54.692667968   17.247703354
    0.628318531   -2.953097094  121.355490109   53.113122503   17.872705203
    0.691150384   -2.953097094  124.592415326   49.985915631   18.170137117
    0.753982237   -2.953097094  127.588539529   45.382071249   18.167284649
    0.816814090   -2.953097094  130.248663572   39.402831118   17.871256085
    0.879645943   -2.953097094  132.496437121   32.240473634   17.317620407
    0.942477796   -2.953097094  134.276298714   24.210792411   16.554961888
    1.005309649   -2.953097094  135.521795647   15.464879993   15.588638961
    1.068141502   -2.953097094  136.211467789    6.363159497   14.495456997
    1.130973355   -2.953097094  136.318470335   -2.722679175   13.300322112
    1.193805208   -2.953097094  135.869559579  -11.600805170   12.030512966
    1.256637061   -2.953097094  134.872954969  -19.920641434   10.716474883
    1.319468915   -2.953097094  133.392052942  -27.356046200    9.415477377
    1.382300768   -2.953097094  131.463927492  -33.787286806    8.116536608
    1.445132621   -2.953097094  129.181322507  -38.885737879    6.860109275
    1.507964474   -2.953097094  126.612160009  -42.621200882    5.658887968
    1.570796327   -2.953097094  123.865517673  -44.814217870    4.491223228
    1.633628180   -2.953097094  121.021556210  -45.461048035    3.418669216
    1.696460033   -2.953097094  118.195672248  -44.539794754    2.391287146
    1.759291886   -2.953097094  115.464803157  -42.170025542    1.409282492
    1.822123739   -2.953097094  112.922659390  -38.403989373    0.471200404
    1.884955592   -2.953097094  110.675815555  -33.372787928   -0.424484590
    1.947787445   -2.953097094  108.758553784  -27.233464621   -1.293760958
    2.010619298   -2.953097094  107.253685169  -20.261252646   -2.222665722
    2.073451151   -2.953097094  106.208525396  -12.605449223   -3.168308991
    2.136283004   -2.953097094  105.674153087   -4.546080159   -4.148706880
    2.199114858   -2.953097094  105.659953794    3.729055603   -5.175707361
    2.261946711   -2.953097094  106.157073028   12.021382218   -6.273509680
    2.324778564   -2.953097094  107.164304946   20.031255299   -7.393096549
    2.387610417   -2.953097094  108.673806269   27.616701245   -8.562216383
    2.450442270   -2.953097094  110.637885855   34.589367777   -9.799185600
    2.513274123   -2.953097094  113.005589873   40.811680598  -11.081971888
    2.576105976   -2.953097094  115.754701637   46.096180049  -12.307835732
    2.638937829   -2.953097094  118.791435816   50.319060552  -13.556105758
    2.701769682   -2.953097094  122.057924970   53.480424437  -14.808494527
    2.764601535   -2.953097094  125.493020995   55.494038458  -16.051226735
    2.827433388   -2.953097094  129.000473931   56.340274679  -17.197782592
    2.890265241   -2.953097094  132.524228463   56.016387881  -18.253929252
    2.953097094   -2.953097094  135.994005744   54.587316494  -19.235187511
    3.015928947   -2.953097094  139.352459347   52.141416727  -20.120297048
    3.078760801   -2.953097094  142.523121289   48.770101909  -20.883254882

   -3.141592654   -2.890265241  144.167190899   44.197802590  -22.850752961
   -3.078760801   -2.890265241  146.825431504   39.617601162  -23.357850651
   -3.015928947   -2.890265241  149.174759282   34.580591137  -23.748098963
   -2.953097094   -2.890265241  151.186238178   29.257023659  -24.003490639
   -2.890265241   -2.890265241  152.863094469   23.752937304  -24.154328636
   -2.827433388   -2.890265241  154.205634369   18.304722006  -24.221232703
   -2.764601535   -2.890265241  155.213122478   13.070607296  -24.208855061
