#! FIELDS phi psi file.free der_phi der_psi
#! SET min_phi -pi
#! SET max_phi pi
#! SET nbins_phi  33
#! SET periodic_phi true
#! SET min_psi -pi
#! SET max_psi pi
#! SET nbins_psi  18
#! SET periodic_psi true
    0.095199777   -2.792526803 -112.622352179  -32.651825294   -3.807914365
    0.285599332   -2.792526803 -120.946719042  -53.404148134  -10.931869479
    0.475998887   -2.792526803 -132.178624549  -62.355818043  -15.223379702
    0.666398442   -2.792526803 -143.686919155  -56.033959495  -16.531537855
    0.856797996   -2.792526803 -152.561433273  -35.239638658  -15.276257859
    1.047197551   -2.792526803 -156.502757021   -5.464320944  -12.271949761
    1.237597106   -2.792526803 -154.594814558   24.698711468   -8.462169118
    1.427996661   -2.792526803 -147.613615345   46.573073982   -4.617785994
    1.618396215   -2.792526803 -137.747124113   54.401826200   -1.122164144
    1.808795770   -2.792526803 -127.869023487   46.879170386    2.085134870
    1.999195325   -2.792526803 -120.685587067   26.866151861    5.367390661
    2.189594880   -2.792526803 -118.068497048   -0.009377332    9.132975745
    2.379994435   -2.792526803 -120.692974555  -27.099083185   13.572445356
    2.570393989   -2.792526803 -128.001683177  -48.338696642   18.513276863
    2.760793544   -2.792526803 -138.444633744  -59.558518572   23.444471697
    2.951193099   -2.792526803 -149.929879525  -59.346722316   27.701519185

   -3.141592654   -2.443460953 -150.873585179  -45.822720302   26.260991250
   -2.951193099   -2.443460953 -158.290771896  -31.588400969   27.440055485
   -2.760793544   -2.443460953 -162.743624020  -15.376109906   27.732660303
   -2.570393989   -2.443460953 -164.254691331   -1.244850266   27.532231207
   -2.379994435   -2.443460953 -163.492225412    8.285614546   27.267262069
   -2.189594880   -2.443460953 -161.393266615   12.971621862   27.307157402
   -1.999195325   -2.443460953 -158.727762595   14.714091082   27.878796020
   -1.808795770   -2.443460953 -155.778829322   16.454821357   28.974418366
   -1.618396215   -2.443460953 -152.294808096   20.603859569   30.253614976
   -1.427996661   -2.443460953 -147.728495065   27.715790579   31.040296494
   -1.237597106   -2.443460953 -141.642740606   36.087898850   30.479506014
   -1.047197551   -2.443460953 -134.089290132   42.513475848   27.830135091
   -0.856797996   -2.443460953 -125.772033049   43.584424019   22.772987189
   -0.666398442   -2.443460953 -117.951143436   37.062520808   15.567748947
   -0.475998887   -2.443460953 -112.138045602   22.580711679    7.017289412
   -0.285599332   -2.443460953 -109.724128852    1.810522494   -1.732263107
   -0.095199777   -2.443460953 -111.610888053  -21.906837892   -9.487236678
    0.095199777   -2.443460953 -117.933888594  -43.929016515  -15.289423408
    0.285599332   -2.443460953 -127.872519732  -59.006005049  -18.632329612
    0.475998887   -2.443460953 -139.634887810  -62.442668445  -19.541155116
    0.666398442   -2.443460953 -150.722166707  -51.774422320  -18.472150325
    0.856797996   -2.443460953 -158.506172568  -28.329572984  -16.105803739
    1.047197551   -2.443460953 -161.018048488    2.400806342  -13.100329781
    1.237597106   -2.443460953 -157.627916433   32.263385088   -9.921265313
    1.427996661   -2.443460953 -149.287969278   53.256035069   -6.775973269
    1.618396215   -2.443460953 -138.230174233   60.306438349   -3.643074967
    1.808795770   -2.443460953 -127.258967888   52.574349348   -0.354083888
    1.999195325   -2.443460953 -118.955535562   33.032026249    3.285551130
    2.189594880   -2.443460953 -115.081517216    7.043571421    7.378843959
    2.379994435   -2.443460953 -116.279273183  -19.245434493   11.842403548
    2.570393989   -2.443460953 -122.060823014  -40.307833398   16.387218080
    2.760793544   -2.443460953 -131.031095841  -52.302507640   20.575661518
    2.951193099   -2.443460953 -141.282316629  -53.780353166   23.963002041

   -3.141592654   -2.094395102 -144.384477527  -42.754108263   13.569485167
   -2.951193099   -2.094395102 -151.333652822  -29.713189997   14.514745554
   -2.760793544   -2.094395102 -155.522127312  -14.419555550   15.102975627
   -2.570393989   -2.094395102 -156.910327522   -0.850402048   15.445641445
   -2.379994435   -2.094395102 -156.097032496    8.482960392   15.604953626
   -2.189594880   -2.094395102 -153.955365356   13.260707054   15.605713339
   -1.999195325   -2.094395102 -151.218211010   15.166360525   15.433258560
   -1.808795770   -2.094395102 -148.191201446   16.726246700   14.994719155
   -1.618396215   -2.094395102 -144.737142493   19.837436429   14.062308702
   -1.427996661   -2.094395102 -140.511192063   24.701828606   12.278903151
   -1.237597106   -2.094395102 -135.305744285   29.713743494    9.275744915
   -1.047197551   -2.094395102 -129.329691570   32.338603048    4.862746817
   -0.856797996   -2.094395102 -123.273697305   30.209703823   -0.786751260
   -0.666398442   -2.094395102 -118.180924726   22.127947330   -7.096876817
   -0.475998887   -2.094395102 -115.183189340    8.352083096  -13.202563661
   -0.285599332   -2.094395102 -115.231509073   -9.482048421  -18.182909675
   -0.095199777   -2.094395102 -118.857524166  -28.697860981  -21.348774357
    0.095199777   -2.094395102 -126.000180621  -45.766821666  -22.446626551
    0.285599332   -2.094395102 -135.867128042  -56.621103207  -21.739285069
    0.475998887   -2.094395102 -146.893652326  -57.390023578  -19.897025366
    0.666398442   -2.094395102 -156.906287135  -45.803260709  -17.708750707
    0.856797996   -2.094395102 -163.575623584  -22.739428443  -15.759919399
    1.047197551   -2.094395102 -165.107934232    7.095372739  -14.224012732
    1.237597106   -2.094395102 -160.899052537   36.254700842  -12.873322086
    1.427996661   -2.094395102 -151.822806141   57.100553019  -11.291627364
    1.618396215   -2.094395102 -140.001622396   64.551134098   -9.138130429
    1.808795770   -2.094395102 -128.155798613   57.535202109   -6.303637170
    1.999195325   -2.094395102 -118.833211508   38.749745897   -2.928009456
    2.189594880   -2.094395102 -113.810234557   13.325953468    0.698692867
    2.379994435   -2.094395102 -113.783407050  -12.752691743    4.247855417
    2.570393989   -2.094395102 -118.344377611  -34.075288473    7.444415163
    2.760793544   -2.094395102 -126.191363967  -46.819606203   10.099731302
    2.951193099   -2.094395102 -135.501065079  -49.425011216   12.132767990

   -3.141592654   -1.745329252 -142.784069449  -40.538654239    2.640727173
   -2.951193099   -1.745329252 -149.322559846  -27.615009534    3.388185482
   -2.760793544   -1.745329252 -153.127113641  -12.522193567    4.159758756
   -2.570393989   -1.745329252 -154.194144649    0.564428398    4.796730150
   -2.379994435   -1.745329252 -153.185392567    9.060877048    5.048083226
   -2.189594880   -1.745329252 -151.039063582   12.686188420    4.666024651
   -1.999195325   -1.745329252 -148.542461421   13.172039238    3.472748186
   -1.808795770   -1.745329252 -146.053584230   13.011975552    1.375522928
   -1.618396215   -1.745329252 -143.498829135   14.041393705   -1.648597081
   -1.427996661   -1.745329252 -140.598770099   16.546556250   -5.552056078
   -1.237597106   -1.745329252 -137.167142099   19.302875239  -10.166604049
   -1.047197551   -1.745329252 -133.332372136   20.458822393  -15.152832498
   -0.856797996   -1.745329252 -129.563459703   18.368088652  -19.973377867
   -0.666398442   -1.745329252 -126.568321914   12.267599280  -23.968008196
   -0.475998887   -1.745329252 -125.112566186    2.282299245  -26.501898599
   -0.285599332   -1.745329252 -125.863920928  -10.703663286  -27.145494919
   -0.095199777   -1.745329252 -129.258241250  -25.155931434  -25.854381545
    0.095199777   -1.745329252 -135.367659377  -38.752624268  -23.034885916
    0.285599332   -1.745329252 -143.734232355  -48.270293048  -19.485330802
    0.475998887   -1.745329252 -153.226448376  -49.968377747  -16.166702681
    0.666398442   -1.745329252 -162.050332019  -40.907499103  -13.851502541
    0.856797996   -1.745329252 -168.067739680  -20.735877239  -12.818778127
    1.047197551   -1.745329252 -169.431944230    7.088374326  -12.761008178
    1.237597106   -1.745329252 -165.292734417   35.806887340  -12.958374974
    1.427996661   -1.745329252 -156.222419898   57.669494711  -12.654333259
    1.618396215   -1.745329252 -144.128417110   66.879509899  -11.412896836
    1.808795770   -1.745329252 -131.673412752   61.505806555   -9.260297270
    1.999195325   -1.745329252 -121.489824910   43.666120022   -6.594305129
    2.189594880   -1.745329252 -115.506121022   18.351262504   -3.933401382
    2.379994435   -1.745329252 -114.562576516   -8.237029207   -1.688086648
    2.570393989   -1.745329252 -118.336431975  -30.346772380   -0.025578511
    2.760793544   -1.745329252 -125.547267920  -43.838474578    1.113228012
    2.951193099   -1.745329252 -134.342963397  -46.957667326    1.928316209

   -3.141592654   -1.396263402 -145.704750480  -40.091517537    1.735527873
   -2.951193099   -1.396263402 -152.096303180  -26.542952004    1.980562060
   -2.760793544   -1.396263402 -155.658168592  -11.133517756    2.295057487
   -2.570393989   -1.396263402 -156.477163852    1.655937701    2.466496456
   -2.379994435   -1.396263402 -155.344674365    9.148600670    2.138686040
   -2.189594880   -1.396263402 -153.329449249   11.126094613    0.937106780
   -1.999195325   -1.396263402 -151.327122576    9.476027537   -1.405514128
   -1.808795770   -1.396263402 -149.768129611    6.921572268   -4.958067986
   -1.618396215   -1.396263402 -148.595641156    5.662163496   -9.547733459
   -1.427996661   -1.396263402 -147.462186923    6.523656308  -14.769065049
   -1.237597106   -1.396263402 -146.000694760    8.881900775  -20.027402924
   -1.047197551   -1.396263402 -144.054525279   11.344763653  -24.638013571
   -0.856797996   -1.396263402 -141.753494596   12.335695500  -27.933923317
   -0.666398442   -1.396263402 -139.500269104   10.668239871  -29.397070341
   -0.475998887   -1.396263402 -137.879281138    5.620242138  -28.772020347
   -0.285599332   -1.396263402 -137.562072735   -3.005313198  -26.149118965
   -0.095199777   -1.396263402 -139.195270178  -14.695549183  -22.008214217
    0.095199777   -1.396263402 -143.230513475  -27.843935472  -17.151250975
    0.285599332   -1.396263402 -149.673996196  -39.365202760  -12.532223563
    0.475998887   -1.396263402 -157.815412723  -44.904861269   -8.998198438
    0.666398442   -1.396263402 -166.098294453  -40.253168188   -7.016834634
    0.856797996   -1.396263402 -172.346767504  -23.552420425   -6.528373825
    1.047197551   -1.396263402 -174.416677707    2.880072011   -7.009188609
    1.237597106   -1.396263402 -171.023155247   32.522752431   -7.694912632
    1.427996661   -1.396263402 -162.353360933   56.890147967   -7.898722313
    1.618396215   -1.396263402 -150.132839613   68.907337964   -7.256793106
    1.808795770   -1.396263402 -137.085937817   65.457970520   -5.801015245
    1.999195325   -1.396263402 -126.080137684   48.089394837   -3.869821515
    2.189594880   -1.396263402 -119.315277990   21.947221231   -1.912368236
    2.379994435   -1.396263402 -117.822137294   -6.108216981   -0.307965746
    2.570393989   -1.396263402 -121.328023217  -29.592526630    0.761689844
    2.760793544   -1.396263402 -128.481309595  -43.857942743    1.325272816
    2.951193099   -1.396263402 -137.295425805  -47.012248493    1.571322078

   -3.141592654   -1.047197551 -148.637411530  -41.551370113    4.473742566
   -2.951193099   -1.047197551 -155.246097358  -27.348191378    3.656956066
   -2.760793544   -1.047197551 -158.906826563  -11.434621363    2.887565119
   -2.570393989   -1.047197551 -159.779229857    1.259696594    2.032919800
   -2.379994435   -1.047197551 -158.798489767    7.795689456    0.778308669
   -2.189594880   -1.047197551 -157.200795581    7.971520507   -1.246672361
   -1.999195325   -1.047197551 -156.015198574    4.008635782   -4.313663006
   -1.808795770   -1.047197551 -155.716054858   -0.772407417   -8.448613152
   -1.618396215   -1.047197551 -156.161316982   -3.446837834  -13.342691227
   -1.427996661   -1.047197551 -156.784759078   -2.537882120  -18.370929590
   -1.237597106   -1.047197551 -156.903081720    1.647556669  -22.722656253
   -1.047197551   -1.047197551 -156.026456057    7.578311145  -25.618398721
   -0.856797996   -1.047197551 -154.023757435   13.066819579  -26.518412326
   -0.666398442   -1.047197551 -151.185189750   16.018930281  -25.254271718
   -0.475998887   -1.047197551 -148.165850972   14.740775633  -22.055871580
   -0.285599332   -1.047197551 -145.880113170    8.219741914  -17.494740979
   -0.095199777   -1.047197551 -145.342271083   -3.486173273  -12.365025663
    0.095199777   -1.047197551 -147.413348520  -18.737573771   -7.497522638
    0.285599332   -1.047197551 -152.449947241  -33.875566413   -3.556943070
    0.475998887   -1.047197551 -159.937844385  -43.519375301   -0.890210006
    0.666398442   -1.047197551 -168.302476550  -42.297342884    0.521134689
    0.856797996   -1.047197551 -175.145595810  -27.460882195    0.975683961
    1.047197551   -1.047197551 -177.984497546   -1.001549251    0.889926121
    1.237597106   -1.047197551 -175.198016331   30.210337025    0.680622306
    1.427996661   -1.047197551 -166.752469644   56.873030345    0.674479304
    1.618396215   -1.047197551 -154.324300727   70.989406860    1.069525425
    1.808795770   -1.047197551 -140.746888455   68.749925592    1.910690334
    1.999195325   -1.047197551 -129.090224019   51.437825435    3.076187867
    2.189594880   -1.047197551 -121.763891342   24.358205460    4.313523500
    2.379994435   -1.047197551 -119.947402749   -5.163179000    5.314609569
    2.570393989   -1.047197551 -123.416471334  -30.099291505    5.835104057
    2.760793544   -1.047197551 -130.771071098  -45.354563438    5.783737888
    2.951193099   -1.047197551 -139.909973135  -48.808573504    5.256532890

   -3.141592654   -0.698131701 -149.223930918  -45.264135289    6.710434351
   -2.951193099   -0.698131701 -156.508217456  -30.653001494    4.641293554
   -2.760793544   -0.698131701 -160.742990470  -14.171971010    2.627999302
   -2.570393989   -0.698131701 -162.108147950   -1.283640442    0.650360161
   -2.379994435   -0.698131701 -161.650341186    4.709266426   -1.527283781
   -2.189594880   -0.698131701 -160.753984828    3.587862697   -4.224048200
   -1.999195325   -0.698131701 -160.558409890   -2.010627036   -7.648994086
   -1.808795770   -0.698131701 -161.536681455   -8.037244641  -11.713790388
   -1.618396215   -0.698131701 -163.396551515  -10.791296099  -15.940169080
   -1.427996661   -0.698131701 -165.296580832   -8.309449324  -19.544288894
   -1.237597106   -0.698131701 -166.235559124   -0.968890839  -21.686617777
   -1.047197551   -0.698131701 -165.474161702    9.065013729  -21.783898134
   -0.856797996   -0.698131701 -162.790595539   18.638117662  -19.733015002
   -0.666398442   -0.698131701 -158.573229409   24.696800985  -15.935021272
   -0.475998887   -0.698131701 -153.733803436   24.869562006  -11.142537677
   -0.285599332   -0.698131701 -149.532357346   17.902291367   -6.226157522
   -0.095199777   -0.698131701 -147.328171788    4.102194500   -1.937059725
    0.095199777   -0.698131701 -148.235778784  -14.188141128    1.282587473
    0.285599332   -0.698131701 -152.701814253  -32.353642737    3.393254336
    0.475998887   -0.698131701 -160.122361637  -44.137362488    4.693982052
    0.666398442   -0.698131701 -168.704276565  -43.746234559    5.624149619
    0.856797996   -0.698131701 -175.806033166  -28.598177757    6.511266832
    1.047197551   -0.698131701 -178.776641625   -1.214000889    7.423273512
    1.237597106   -0.698131701 -175.933239326   30.984773325    8.244580338
    1.427996661   -0.698131701 -167.262936469   58.403841468    8.852134121
    1.618396215   -0.698131701 -154.492806141   72.999385940    9.269208372
    1.808795770   -0.698131701 -140.507908547   70.964579650    9.648623180
    1.999195325   -0.698131701 -128.437122812   53.503477806   10.121945506
    2.189594880   -0.698131701 -120.770141690   25.784330971   10.655021962
    2.379994435   -0.698131701 -118.785219231   -4.890449356   11.018114765
    2.570393989   -0.698131701 -122.341092998  -31.302726958   10.904495023
    2.760793544   -0.698131701 -130.063716180  -47.965176702   10.105163539
    2.951193099   -0.698131701 -139.796228340  -52.332022718    8.633033362

   -3.141592654   -0.349065850 -147.885588743  -50.492079345    5.495903371
   -2.951193099   -0.349065850 -156.173280166  -35.862532482    2.191999993
   -2.760793544   -0.349065850 -161.369801591  -19.037806473   -0.909543789
   -2.570393989   -0.349065850 -163.636567227   -5.944703412   -3.725074324
   -2.379994435   -0.349065850 -164.082994349   -0.216271978   -6.401459888
   -2.189594880   -0.349065850 -164.188329877   -2.058306900   -9.190745477
   -1.999195325   -0.349065850 -165.142298695   -8.382974892  -12.241916844
   -1.808795770   -0.349065850 -167.351109167  -14.399165293  -15.393186387
   -1.618396215   -0.349065850 -170.313009766  -15.725452379  -18.088064710
   -1.427996661   -0.349065850 -172.887113484  -10.199730351  -19.523263982
   -1.237597106   -0.349065850 -173.802869162    1.278615624  -18.998629870
   -1.047197551   -0.349065850 -172.209523195   15.451024307  -16.285509774
   -0.856797996   -0.349065850 -168.002076240   27.968475602  -11.807846805
   -0.666398442   -0.349065850 -161.882955859   34.973856347   -6.499831418
   -0.475998887   -0.349065850 -155.168659725   33.954316643   -1.444890247
   -0.285599332   -0.349065850 -149.486260289   24.173252321    2.508048847
   -0.095199777   -0.349065850 -146.415192577    6.920515751    5.002349131
    0.095199777   -0.349065850 -147.082258383  -14.305840244    6.235020432
    0.285599332   -0.349065850 -151.739463570  -33.955004749    6.832953752
    0.475998887   -0.349065850 -159.462222653  -45.431094960    7.556990070
    0.666398442   -0.349065850 -168.147300436  -43.399953463    8.946402620
    0.856797996   -0.349065850 -174.992013654  -26.313642922   11.049650803
    1.047197551   -0.349065850 -177.391991624    2.300888687   13.416813361
    1.237597106   -0.349065850 -173.853015257   34.579695753   15.400355533
    1.427996661   -0.349065850 -164.563579213   61.221175149   16.534857742
    1.618396215   -0.349065850 -151.351598563   74.846751203   16.781918704
    1.808795770   -0.349065850 -137.085246152   72.142104492   16.455687664
    1.999195325   -0.349065850 -124.827499615   54.324239225   15.933277939
    2.189594880   -0.349065850 -117.039803472   26.193904507   15.374260225
    2.379994435   -0.349065850 -115.049075760   -5.322747482   14.633567937
    2.570393989   -0.349065850 -118.808976329  -33.079635818   13.396647224
    2.760793544   -0.349065850 -127.017557544  -51.290816916   11.417854559
    2.951193099   -0.349065850 -137.511264574  -56.927279270    8.698443650

   -3.141592654    0.000000000 -146.372870485  -57.015658671    3.176990678
   -2.951193099    0.000000000 -155.904680844  -42.297014071   -0.262923523
   -2.760793544    0.000000000 -162.283824995  -24.972299097   -3.362514078
   -2.570393989    0.000000000 -165.626694355  -11.328156686   -6.064399277
   -2.379994435    0.000000000 -167.062845330   -5.273283420   -8.480767364
   -2.189594880    0.000000000 -168.119511460   -7.004916409  -10.785666578
   -1.999195325    0.000000000 -169.995913794  -13.043320116  -13.037778283
   -1.808795770    0.000000000 -173.006209027  -17.962061069  -15.013034104
   -1.618396215    0.000000000 -176.440796822  -16.884521137  -16.165273616
   -1.427996661    0.000000000 -178.905691937   -7.730099019  -15.818230431
   -1.237597106    0.000000000 -178.966361355    7.759970072  -13.537733274
   -1.047197551    0.000000000 -175.820307552   25.010317507   -9.463071529
   -0.856797996    0.000000000 -169.657896908   38.529855411   -4.379222484
   -0.666398442    0.000000000 -161.629718441   44.069773406    0.572763952
   -0.475998887    0.000000000 -153.483019650   39.673850154    4.374559298
   -0.285599332    0.000000000 -147.096317025   25.862261297    6.535835964
   -0.095199777    0.000000000 -144.033708031    5.378022943    7.245697557
    0.095199777    0.000000000 -145.154426922  -17.153456783    7.239099180
    0.285599332    0.000000000 -150.293097673  -35.799634454    7.475888729
    0.475998887    0.000000000 -158.121905538  -44.499952783    8.739550285
    0.666398442    0.000000000 -166.313611995  -39.209767201   11.303994091
    0.856797996    0.000000000 -172.117625473  -19.866430698   14.797561986
    1.047197551    0.000000000 -173.225268676    9.064094654   18.363624139
    1.237597106    0.000000000 -168.523788118   39.763897191   21.075488612
    1.427996661    0.000000000 -158.484585313   63.859822416   22.354616647
    1.618396215    0.000000000 -145.006144918   75.129835630   22.188183973
    1.808795770    0.000000000 -130.841694121   70.965236069   20.997853387
    1.999195325    0.000000000 -118.875831865   52.549794548   19.306135800
    2.189594880    0.000000000 -111.453556495   24.135885755   17.428077358
    2.379994435    0.000000000 -109.899499422   -7.924114407   15.373016140
    2.570393989    0.000000000 -114.244384952  -36.697643678   12.965847485
    2.760793544    0.000000000 -123.261914468  -56.183969132   10.066850619
    2.951193099    0.000000000 -134.796885324  -62.911076114    6.724699047

   -3.141592654    0.349065850 -144.453317985  -62.413222445    2.151841558
   -2.951193099    0.349065850 -154.994915288  -47.434810085   -0.328384665
   -2.760793544    0.349065850 -162.309510840  -29.628126912   -2.424226308
   -2.570393989    0.349065850 -166.493045420  -15.510911935   -4.178670346
   -2.379994435    0.349065850 -168.693608999   -9.141192084   -5.704472309
   -2.189594880    0.349065850 -170.465112881  -10.627698753   -7.111381739
   -1.999195325    0.349065850 -172.988143330  -16.114394600   -8.395469123
   -1.808795770    0.349065850 -176.470035845  -19.664507410   -9.347779540
   -1.618396215    0.349065850 -180.012766898  -16.133332100   -9.560363858
   -1.427996661    0.349065850 -182.036527229   -3.785997686   -8.606651951
   -1.237597106    0.349065850 -181.053389575   14.635800168   -6.333478649
   -1.047197551    0.349065850 -176.428930309   33.325405865   -3.071525474
   -0.856797996    0.349065850 -168.722438875   46.038692029    0.416597674
   -0.666398442    0.349065850 -159.509032956   48.741332106    3.275779597
   -0.475998887    0.349065850 -150.825741099   40.613965795    4.987792894
   -0.285599332    0.349065850 -144.575672803   23.713802949    5.632011533
   -0.095199777    0.349065850 -142.071051588    2.046053083    5.842280101
    0.095199777    0.349065850 -143.746591201  -19.258442589    6.508717663
    0.285599332    0.349065850 -149.003610865  -34.687263659    8.387306659
    0.475998887    0.349065850 -156.238606335  -39.368896775   11.771969626
    0.666398442    0.349065850 -163.116393069  -30.797585932   16.339585832
    0.856797996    0.349065850 -167.158669343  -10.200057626   21.229949058
    1.047197551    0.349065850 -166.505748031   17.482619197   25.351222140
    1.237597106    0.349065850 -160.484678609   44.972018668   27.802815668
    1.427996661    0.349065850 -149.826157431   65.176713808   28.195770973
    1.618396215    0.349065850 -136.426072704   73.195297180   26.743100742
    1.808795770    0.349065850 -122.832336925   67.160278332   24.054171663
    1.999195325    0.349065850 -111.661721045   48.179943147   20.806562768
    2.189594880    0.349065850 -105.065735805   19.879521363   17.471625823
    2.379994435    0.349065850 -104.307261594  -12.069289727   14.233592091
    2.570393989    0.349065850 -109.456618987  -41.068188290   11.082455314
    2.760793544    0.349065850 -119.350050991  -61.036581211    7.978993253
    2.951193099    0.349065850 -131.853364117  -68.194232316    4.963142573

   -3.141592654    0.698131701 -143.213091830  -66.068913573    0.645147968
   -2.951193099    0.698131701 -154.402981006  -50.577424841    0.074438400
   -2.760793544    0.698131701 -162.270589512  -32.292082721   -0.181189508
   -2.570393989    0.698131701 -166.923060873  -17.771451035   -0.332763167
   -2.379994435    0.698131701 -169.521198054  -11.048564801   -0.514239297
   -2.189594880    0.698131701 -171.620308898  -12.133547015   -0.766503285
   -1.999195325    0.698131701 -174.377053207  -17.008213175   -1.040794064
   -1.808795770    0.698131701 -177.942867839  -19.577841580   -1.222369943
   -1.618396215    0.698131701 -181.346376457  -14.707978927   -1.163737340
   -1.427996661    0.698131701 -182.965526663   -1.002103751   -0.761626533
   -1.237597106    0.698131701 -181.364723371   18.183675419   -0.051918089
   -1.047197551    0.698131701 -176.081502310   36.473809275    0.761845307
   -0.856797996    0.698131701 -167.913283457   47.564309593    1.409652226
   -0.666398442    0.698131701 -158.617098217   48.073894901    1.763957917
   -0.475998887    0.698131701 -150.234887151   38.309304008    2.015523696
   -0.285599332    0.698131701 -144.458686779   21.362999736    2.677948972
   -0.095199777    0.698131701 -142.245456787    1.655087918    4.392039655
    0.095199777    0.698131701 -143.675472973  -16.104706663    7.630251286
    0.285599332    0.698131701 -147.944866082  -27.495893779   12.439548761
    0.475998887    0.698131701 -153.484409750  -28.998981210   18.338611085
    0.666398442    0.698131701 -158.234703938  -19.215958064   24.394503049
    0.856797996    0.698131701 -160.148206728    0.170033897   29.478943017
    1.047197551    0.698131701 -157.806282337   24.579718435   32.614888465
    1.237597106    0.698131701 -150.839749182   47.736459166   33.284937886
    1.427996661    0.698131701 -140.063339715   63.783460396   31.552740296
    1.618396215    0.698131701 -127.241519791   68.755679279   27.973334514
    1.808795770    0.698131701 -114.666303626   61.143255276   23.332425775
    1.999195325    0.698131701 -104.688924330   41.825189531   18.384883847
    2.189594880    0.698131701  -99.274321388   13.890332452   13.685756461
    2.379994435    0.698131701  -99.602919179  -17.503427966    9.562775512
    2.570393989    0.698131701 -105.738747438  -46.018882209    6.171402759
    2.760793544    0.698131701 -116.536348165  -65.587377924    3.570766197
    2.951193099    0.698131701 -129.868569480  -72.331573126    1.755672950

   -3.141592654    1.047197551 -144.664870204  -66.220556851   -2.618419040
   -2.951193099    1.047197551 -155.796715974  -49.896646174   -1.329282997
   -2.760793544    1.047197551 -163.497515560  -31.288268582    0.180382948
   -2.570393989    1.047197551 -167.956897371  -16.767353815    1.552894884
   -2.379994435    1.047197551 -170.373284160  -10.134270739    2.636061210
   -2.189594880    1.047197551 -172.303372853  -11.254133835    3.442752316
